Loop,Time,r0-A,r1-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r0-Hp,r1-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r0-nO2,r1-nO2,p0-rho,p1-rho,
11,3839.1792,2.33e+12,7.52e+13,1.0,0.0,1159.5033172435037,1753.3796784632912,0.1222867326544552,0.5836448433604738,1.75e+05,1.85e+05,222353.06787417806,223465.78583494382,20394.676572727625,100000000.0,5.1424912879890666e-05,0.7331934915822683,0.526290758556543,0.9010261938540619,0.94,0.3397984205132372,0.17279727515942211,3.935036319392796e-05,0.00048316675337248727,0.9833068667316401,1.5046146390094752,0.0,0.0,1683.0,1235.0,
12,4183.0633,2.29e+12,7.44e+13,1.0,0.0,1147.4599777218586,2014.854951990777,0.11158261766864258,0.53293802431486,1.77e+05,1.87e+05,232422.18565370014,200537.23662334913,20513.93422332809,100000000.0,4.097591246022644e-05,0.7339872005347924,0.5240884676522255,0.928273993134605,0.94,0.33735759072221017,0.18326435545491876,2.5925908895129765e-05,0.0004809462642113595,0.9819656265470027,1.4780481497947193,0.0,0.0,1683.0,1235.0,
13,4529.7349,2.26e+12,7.40e+13,1.0,0.0,1141.587963032182,2214.486346902043,0.10566299301016807,0.49377599447279796,1.78e+05,1.89e+05,231969.94072647573,190514.20223092774,19749.940109725,100000000.0,3.7034633354409586e-05,0.7355121854935415,0.5225101648612669,0.9527210815180347,0.94,0.34168460367699804,0.19063160221194875,1.79278718426759e-05,0.00048671777116356726,0.9847068155853307,1.4638139724554937,0.0,0.0,1683.0,1235.0,
14,4872.6048,2.26e+12,7.41e+13,1.0,0.0,1142.2777896712055,2168.2029029231608,0.10603562403140712,0.5094404678138766,1.78e+05,1.89e+05,238039.81575254595,184680.33061087714,20195.268388901164,100000000.0,3.5454130227923636e-05,0.7340507214617988,0.5235659770908976,0.9522009070593966,0.94,0.337554465910854,0.18535355585279953,1.974112517693452e-05,0.0004768114962940606,0.9817867904486572,1.4648470000514373,0.0,0.0,1683.0,1235.0,
15,5225.1682,2.27e+12,7.40e+13,1.0,0.0,1143.251597977044,2071.3643025229458,0.10659594283523857,0.5153728868338877,1.78e+05,1.88e+05,236965.12129575058,192373.4794193823,19847.056435600694,100000000.0,3.511319739943095e-05,0.7347082055470336,0.5227379824676183,0.9445070630946776,0.94,0.33757859531300244,0.18259757404345467,2.0419128864880066e-05,0.00047914997861190305,0.9837613787000852,1.468049363184827,0.0,0.0,1683.0,1235.0,
16,5593.0176,2.29e+12,7.41e+13,1.0,0.0,1125.6701504851774,2055.2943609402555,0.10556212470237675,0.5469365785741079,1.78e+05,1.89e+05,243209.38169648842,179586.36138469737,19394.902927175557,100000000.0,3.237047926278856e-05,0.7330219685372463,0.5220598226893083,0.9346575982347061,0.94,0.33037190130086536,0.17380760074653492,2.568208760405508e-05,0.0004495617231749792,0.9774983167397054,1.468563316432105,0.0,0.0,1683.0,1235.0,
17,5955.1768,2.27e+12,7.40e+13,1.0,0.0,1112.4333625585891,2181.09202765271,0.10300009756477999,0.5341144419858093,1.79e+05,1.90e+05,249564.4486375081,166142.19408952218,18641.27896966145,100000000.0,3.1483898007731174e-05,0.731857957119427,0.5210753255521372,0.9470355544423464,0.94,0.3292112445183031,0.17618491133582576,2.2447098374336912e-05,0.00043572548111259684,0.9734776436231127,1.4570062721715438,0.0,0.0,1683.0,1235.0,
18,6343.1320,2.29e+12,7.41e+13,1.0,0.0,1124.5551160376212,2097.9875980728248,0.10511208031948684,0.537446306815168,1.78e+05,1.89e+05,248258.5746341346,173259.75410211983,18517.666040868,100000000.0,3.0460136074727674e-05,0.7323528095837433,0.5203493197720169,0.9426014051893696,0.94,0.3318071496396787,0.16960446066443313,2.348418209663117e-05,0.00045146731563235304,0.9786565077364241,1.4647308446616552,0.0,0.0,1683.0,1235.0,
19,6711.8388,2.28e+12,7.39e+13,1.0,0.0,1122.4960129462029,2121.905281937952,0.1044053450505073,0.5306696760404517,1.78e+05,1.89e+05,246178.76082683034,172648.43513197015,18398.689217315397,100000000.0,2.9622901912591773e-05,0.7327229154974602,0.519327956757214,0.9403514407632012,0.94,0.33233598307147993,0.175546444248046,2.127676344464346e-05,0.0004390883493098867,0.9790421249353972,1.4605876037302248,0.0,0.0,1683.0,1235.0,
20,7079.3812,2.30e+12,7.42e+13,1.0,0.0,1121.550934849517,2093.880687210131,0.10343433122619747,0.5335192651819755,1.79e+05,1.90e+05,251681.54228391434,168521.99426519196,17522.804676641463,100000000.0,2.8943841123491526e-05,0.7330930420889428,0.518479742162921,0.9442826249925589,0.94,0.33160024649012415,0.16089505296113946,2.330255263801177e-05,0.00045523637573524097,0.9769661074973379,1.4644968462206505,0.0,0.0,1683.0,1235.0,
21,7458.7853,2.31e+12,7.42e+13,1.0,0.0,1121.294684412689,1979.1251403841534,0.10160565165606286,0.5574512129531859,1.78e+05,1.89e+05,256872.43049679225,165876.5637624801,17231.200782429994,100000000.0,2.7561271006910536e-05,0.7309664394951587,0.5171674784727487,0.9354823823348819,0.94,0.3291115504725365,0.15343810315210799,2.784529149844176e-05,0.00044058910615867974,0.9761131248421692,1.4687679330526566,0.0,0.0,1683.0,1235.0,
22,7823.9677,2.33e+12,7.41e+13,1.0,0.0,1135.251045448064,1849.919527225407,0.09812917887473906,0.5569468210668662,1.77e+05,1.89e+05,261917.08745879022,169977.6555748849,16830.502541878323,100000000.0,2.5622052726439093e-05,0.7314229265987611,0.5141679599283286,0.9326588780762355,0.94,0.3321947187668358,0.13824444591542173,2.7131297588677098e-05,0.00046520033459647095,0.9846972040702628,1.475215399190748,0.0,0.0,1683.0,1235.0,
