s,m,,1/s,W/m2/K,C,C
Time,"Wall thickness","mpua","mlrpua","Front HTC","Front T","Back T"
 1.4070000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7545926E+002, 4.7932156E+002
 1.4080000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7546426E+002, 4.7933170E+002
 1.4090000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7546924E+002, 4.7934174E+002
 1.4100000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7547418E+002, 4.7935168E+002
 1.4110000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7547906E+002, 4.7936160E+002
 1.4120000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7548395E+002, 4.7937143E+002
 1.4130000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7548880E+002, 4.7938120E+002
 1.4140000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7549359E+002, 4.7939090E+002
 1.4150000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7549838E+002, 4.7940054E+002
 1.4160000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7550311E+002, 4.7941013E+002
 1.4170000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7550784E+002, 4.7941965E+002
 1.4180000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7551251E+002, 4.7942908E+002
 1.4190000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7551718E+002, 4.7943848E+002
 1.4200000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7552179E+002, 4.7944778E+002
 1.4210000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7552637E+002, 4.7945703E+002
 1.4220000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7553094E+002, 4.7946622E+002
 1.4230000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7553546E+002, 4.7947537E+002
 1.4240000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7553995E+002, 4.7948444E+002
 1.4250000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7554440E+002, 4.7949344E+002
 1.4260000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7554886E+002, 4.7950238E+002
 1.4270000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7555325E+002, 4.7951126E+002
 1.4280000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7555762E+002, 4.7952011E+002
 1.4290000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7556198E+002, 4.7952887E+002
 1.4300000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7556628E+002, 4.7953757E+002
 1.4310000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7557059E+002, 4.7954623E+002
 1.4320000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7557483E+002, 4.7955481E+002
 1.4330000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7557907E+002, 4.7956335E+002
 1.4340000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7558325E+002, 4.7957184E+002
 1.4350000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7558743E+002, 4.7958023E+002
 1.4360000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7559158E+002, 4.7958859E+002
 1.4370000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7559601E+002, 4.7959692E+002
 1.4380000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7560092E+002, 4.7960516E+002
 1.4390000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7560501E+002, 4.7961334E+002
 1.4400000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7560916E+002, 4.7962149E+002
 1.4410000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7561322E+002, 4.7962958E+002
 1.4420000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7561722E+002, 4.7963760E+002
 1.4430000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7562122E+002, 4.7964557E+002
 1.4440000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7562515E+002, 4.7965350E+002
 1.4450000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7562906E+002, 4.7966138E+002
 1.4460000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7563293E+002, 4.7966919E+002
 1.4470000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7563681E+002, 4.7967694E+002
 1.4480000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7564062E+002, 4.7968466E+002
 1.4490000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7564444E+002, 4.7969229E+002
 1.4500000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7564822E+002, 4.7969992E+002
 1.4510000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7565195E+002, 4.7970746E+002
 1.4520000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7565567E+002, 4.7971497E+002
 1.4530000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7565939E+002, 4.7972241E+002
 1.4540000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7566306E+002, 4.7972980E+002
 1.4550000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7566669E+002, 4.7973715E+002
 1.4560000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7567032E+002, 4.7974448E+002
 1.4570000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7567392E+002, 4.7975171E+002
 1.4580000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7567749E+002, 4.7975891E+002
 1.4590000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7568103E+002, 4.7976608E+002
 1.4600000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7568457E+002, 4.7977319E+002
 1.4610000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7568805E+002, 4.7978024E+002
 1.4620000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7569153E+002, 4.7978726E+002
 1.4630000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7569498E+002, 4.7979422E+002
 1.4640000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7569843E+002, 4.7980115E+002
 1.4650000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7570181E+002, 4.7980801E+002
 1.4660000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7570520E+002, 4.7981482E+002
 1.4670000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7570856E+002, 4.7982159E+002
 1.4680000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7571191E+002, 4.7982834E+002
 1.4690000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7571521E+002, 4.7983502E+002
 1.4700000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7571851E+002, 4.7984167E+002
 1.4710000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7572177E+002, 4.7984827E+002
 1.4720000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7572504E+002, 4.7985483E+002
 1.4730000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7572824E+002, 4.7986133E+002
 1.4740000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7573145E+002, 4.7986780E+002
 1.4750000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7573465E+002, 4.7987421E+002
 1.4760000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7573779E+002, 4.7988058E+002
 1.4770000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7574094E+002, 4.7988693E+002
 1.4780000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7574408E+002, 4.7989322E+002
 1.4790000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7574716E+002, 4.7989948E+002
 1.4800000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7575024E+002, 4.7990567E+002
 1.4810000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7575330E+002, 4.7991183E+002
 1.4820000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7575632E+002, 4.7991797E+002
 1.4830000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7575934E+002, 4.7992404E+002
 1.4840000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7576233E+002, 4.7993008E+002
 1.4850000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7576532E+002, 4.7993610E+002
 1.4860000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7576828E+002, 4.7994205E+002
 1.4870000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7577121E+002, 4.7994797E+002
 1.4880000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7577411E+002, 4.7995386E+002
 1.4890000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7577701E+002, 4.7995969E+002
 1.4900000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7577988E+002, 4.7996548E+002
 1.4910000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7578275E+002, 4.7997125E+002
 1.4920000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7578558E+002, 4.7997699E+002
 1.4930000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7578839E+002, 4.7998267E+002
 1.4940000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7579120E+002, 4.7998831E+002
 1.4950000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7579398E+002, 4.7999393E+002
 1.4960000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7579675E+002, 4.7999948E+002
 1.4970000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7579947E+002, 4.8000504E+002
 1.4980000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7580222E+002, 4.8001053E+002
 1.4990000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7580490E+002, 4.8001599E+002
 1.5000000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7580759E+002, 4.8002139E+002
 1.5010000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7581027E+002, 4.8002679E+002
 1.5020000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7581293E+002, 4.8003214E+002
 1.5030000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7581555E+002, 4.8003745E+002
 1.5040000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7581818E+002, 4.8004272E+002
 1.5050000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7582077E+002, 4.8004797E+002
 1.5060000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7582333E+002, 4.8005316E+002
 1.5070000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7582590E+002, 4.8005835E+002
 1.5080000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7582846E+002, 4.8006348E+002
 1.5090000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7583099E+002, 4.8006857E+002
 1.5100000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7583350E+002, 4.8007364E+002
 1.5110000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7583600E+002, 4.8007867E+002
 1.5120000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7583847E+002, 4.8008368E+002
 1.5130000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7584091E+002, 4.8008865E+002
 1.5140000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7584338E+002, 4.8009357E+002
 1.5150000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7584579E+002, 4.8009848E+002
 1.5160000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7584821E+002, 4.8010333E+002
 1.5170000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7585062E+002, 4.8010818E+002
 1.5180000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7585297E+002, 4.8011298E+002
 1.5190000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7585535E+002, 4.8011774E+002
 1.5200000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7585770E+002, 4.8012250E+002
 1.5210000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7586002E+002, 4.8012720E+002
 1.5220000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7586234E+002, 4.8013187E+002
 1.5230000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7586462E+002, 4.8013651E+002
 1.5240000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7586691E+002, 4.8014111E+002
 1.5250000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7586920E+002, 4.8014569E+002
 1.5260000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7587143E+002, 4.8015024E+002
 1.5270000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7587369E+002, 4.8015475E+002
 1.5280000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7587592E+002, 4.8015924E+002
 1.5290000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7587811E+002, 4.8016370E+002
 1.5300000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7588031E+002, 4.8016812E+002
 1.5310000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7588248E+002, 4.8017252E+002
 1.5320000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7588464E+002, 4.8017688E+002
 1.5330000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7588681E+002, 4.8018121E+002
 1.5340000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7588892E+002, 4.8018552E+002
 1.5350000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7589105E+002, 4.8018982E+002
 1.5360000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7589316E+002, 4.8019406E+002
 1.5370000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7589526E+002, 4.8019827E+002
 1.5380000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7589734E+002, 4.8020248E+002
 1.5390000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7589938E+002, 4.8020663E+002
 1.5400000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7590143E+002, 4.8021078E+002
 1.5410000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7590347E+002, 4.8021487E+002
 1.5420000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7590549E+002, 4.8021896E+002
 1.5430000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7590750E+002, 4.8022302E+002
 1.5440000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7590952E+002, 4.8022705E+002
 1.5450000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7591150E+002, 4.8023105E+002
 1.5460000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7591345E+002, 4.8023502E+002
 1.5470000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7591541E+002, 4.8023895E+002
 1.5480000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7591736E+002, 4.8024286E+002
 1.5490000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7591928E+002, 4.8024677E+002
 1.5500000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7592120E+002, 4.8025064E+002
 1.5510000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7592310E+002, 4.8025446E+002
 1.5520000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7592499E+002, 4.8025827E+002
 1.5530000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7592685E+002, 4.8026205E+002
 1.5540000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7592874E+002, 4.8026584E+002
 1.5550000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7593057E+002, 4.8026956E+002
 1.5560000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7593243E+002, 4.8027328E+002
 1.5570000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7593423E+002, 4.8027698E+002
 1.5580000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7593607E+002, 4.8028064E+002
 1.5590000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7593787E+002, 4.8028427E+002
 1.5600000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7593967E+002, 4.8028787E+002
 1.5610000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7594144E+002, 4.8029147E+002
 1.5620000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7594321E+002, 4.8029501E+002
 1.5630000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7594495E+002, 4.8029855E+002
 1.5640000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7594669E+002, 4.8030209E+002
 1.5650000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7594843E+002, 4.8030557E+002
 1.5660000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7595013E+002, 4.8030905E+002
 1.5670000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7595184E+002, 4.8031247E+002
 1.5680000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7595355E+002, 4.8031592E+002
 1.5690000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7595523E+002, 4.8031931E+002
 1.5700000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7595691E+002, 4.8032269E+002
 1.5710000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7595856E+002, 4.8032602E+002
 1.5720000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7596021E+002, 4.8032938E+002
 1.5730000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7596185E+002, 4.8033267E+002
 1.5740000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7596347E+002, 4.8033597E+002
 1.5750000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7596509E+002, 4.8033920E+002
 1.5760000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7596671E+002, 4.8034247E+002
 1.5770000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7596829E+002, 4.8034567E+002
 1.5780000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7596988E+002, 4.8034888E+002
 1.5790000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7597147E+002, 4.8035205E+002
 1.5800000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7597302E+002, 4.8035519E+002
 1.5810000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7597458E+002, 4.8035834E+002
 1.5820000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7597610E+002, 4.8036145E+002
 1.5830000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7597766E+002, 4.8036453E+002
 1.5840000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7597919E+002, 4.8036761E+002
 1.5850000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7598068E+002, 4.8037067E+002
 1.5860000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7598218E+002, 4.8037369E+002
 1.5870000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7598367E+002, 4.8037671E+002
 1.5880000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7598517E+002, 4.8037970E+002
 1.5890000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7598663E+002, 4.8038266E+002
 1.5900000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7598840E+002, 4.8038559E+002
 1.5910000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7599069E+002, 4.8038852E+002
 1.5920000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7599216E+002, 4.8039145E+002
 1.5930000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7599371E+002, 4.8039432E+002
 1.5940000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7599515E+002, 4.8039719E+002
 1.5950000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7599661E+002, 4.8040005E+002
 1.5960000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7599805E+002, 4.8040286E+002
 1.5970000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7599945E+002, 4.8040570E+002
 1.5980000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7600085E+002, 4.8040848E+002
 1.5990000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7600223E+002, 4.8041125E+002
 1.6000000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7600360E+002, 4.8041400E+002
 1.6010000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7600497E+002, 4.8041675E+002
 1.6020000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7600635E+002, 4.8041943E+002
 1.6030000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7600769E+002, 4.8042215E+002
 1.6040000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7600900E+002, 4.8042484E+002
 1.6050000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7601035E+002, 4.8042749E+002
